MetOneTime,MetOne03,MetOne05,MetOne07,MetOne1,MetOne2,MetOne5
04/07/2013 14:06:58,1053,309,144,69,27,0
04/07/2013 14:07:08,847,292,137,91,23,0
04/07/2013 14:07:18,1292,478,252,167,57,0
04/07/2013 14:07:28,985,334,167,95,38,0
04/07/2013 14:07:38,1089,349,205,112,44,2
04/07/2013 14:07:48,1161,406,209,91,40,6
04/07/2013 14:07:58,1290,464,235,137,44,4
04/07/2013 14:08:08,945,324,173,112,44,0
04/07/2013 14:08:18,1104,345,199,127,40,0
04/07/2013 14:08:28,1104,368,182,122,42,0
04/07/2013 14:08:38,1182,417,197,105,25,0
04/07/2013 14:08:48,1322,481,254,141,52,2
04/07/2013 14:08:58,1252,428,226,122,42,0
04/07/2013 14:09:08,1428,498,303,171,65,8
04/07/2013 14:09:18,1157,406,220,137,46,0
04/07/2013 14:09:28,1186,455,247,150,50,2
04/07/2013 14:09:38,1485,504,273,141,55,0
04/07/2013 14:09:48,1460,512,277,148,50,4
04/07/2013 14:09:58,1456,557,307,180,63,0
04/07/2013 14:10:08,1623,635,322,205,59,4
04/07/2013 14:10:18,1578,578,324,169,59,0
04/07/2013 14:10:28,1994,654,358,224,69,0
04/07/2013 14:10:38,1860,646,353,231,101,0
04/07/2013 14:10:48,2375,820,495,307,139,6
04/07/2013 14:10:58,2509,960,506,349,133,2
04/07/2013 14:11:08,2257,841,436,269,84,2
04/07/2013 14:11:18,2354,936,466,300,99,4
04/07/2013 14:11:28,1718,597,334,165,72,2
04/07/2013 14:11:38,1966,659,373,231,78,2
04/07/2013 14:11:48,2087,748,402,224,84,4
04/07/2013 14:11:58,2401,883,453,247,95,2
04/07/2013 14:12:08,3202,1119,587,358,122,2
04/07/2013 14:12:18,2965,1121,544,317,118,0
04/07/2013 14:12:28,2568,913,451,277,86,2
04/07/2013 14:12:38,2795,1002,508,300,105,0
04/07/2013 14:12:48,2854,1066,527,309,116,0
04/07/2013 14:12:58,2269,841,457,254,89,2
04/07/2013 14:13:08,2350,809,415,241,97,2
04/07/2013 14:13:18,2363,849,459,267,84,2
04/07/2013 14:13:28,2549,890,457,283,82,0
04/07/2013 14:13:38,2492,928,478,277,89,0
04/07/2013 14:13:48,2888,1006,500,303,103,0
04/07/2013 14:13:58,2977,1074,551,339,120,2
04/07/2013 14:14:08,3641,1335,716,419,139,2
04/07/2013 14:14:18,2979,1057,559,332,110,0
04/07/2013 14:14:28,2719,930,485,283,95,0
04/07/2013 14:14:38,3882,1290,695,409,122,2
04/07/2013 14:14:48,3901,1241,648,381,131,0
04/07/2013 14:14:58,3732,989,481,290,97,0
04/07/2013 14:15:08,5508,1432,792,502,167,2
04/07/2013 14:15:18,5688,1422,684,377,95,0
04/07/2013 14:15:28,5309,1152,642,375,120,0
04/07/2013 14:15:38,5006,1051,548,305,84,0
04/07/2013 14:15:48,6832,1237,648,385,135,0
04/07/2013 14:15:58,4539,818,409,239,57,0
04/07/2013 14:16:08,4329,754,381,214,78,0
04/07/2013 14:16:18,3988,616,300,171,55,2
04/07/2013 14:16:28,5569,1099,548,332,129,0
04/07/2013 14:16:38,29179,11311,5679,3477,1492,76
04/07/2013 14:16:48,17058,5768,2943,1788,699,14
04/07/2013 14:16:58,24419,8672,4200,2545,951,48
04/07/2013 14:17:08,62628,27611,14524,9111,3827,211
04/07/2013 14:17:18,127157,67015,37496,24271,10580,657
04/07/2013 14:17:28,133447,71173,39738,25799,11484,750
04/07/2013 14:17:38,118247,60271,32697,20892,8914,538
04/07/2013 14:17:48,117147,59436,32182,20515,8831,510
04/07/2013 14:17:58,121063,61920,34145,21963,9600,565
04/07/2013 14:18:08,140685,75380,42131,27333,11711,703
04/07/2013 14:18:18,131052,68545,38216,24993,10984,614
04/07/2013 14:18:28,120019,61519,33764,21804,9736,517
04/07/2013 14:18:38,117240,59896,32723,21126,9240,506
04/07/2013 14:18:48,113353,57316,31131,20038,8810,544
04/07/2013 14:18:58,121210,62043,34062,21787,9433,515
04/07/2013 14:19:08,133004,70421,39045,25322,11179,551
04/07/2013 14:19:18,130158,68348,37328,24105,10677,572
04/07/2013 14:19:28,127191,66326,36693,23692,10346,565
04/07/2013 14:19:38,136635,72729,40342,26350,11688,684
04/07/2013 14:19:48,121214,62153,34149,22035,9520,487
04/07/2013 14:19:58,107010,53362,28900,18504,7979,377
04/07/2013 14:20:08,109148,54069,29374,18813,8293,400
04/07/2013 14:20:18,114474,58018,31748,20517,8935,481
04/07/2013 14:20:28,101008,49740,26823,17226,7237,379
04/07/2013 14:20:38,86011,40921,22105,14108,6139,356
04/07/2013 14:20:48,77894,36714,19744,12521,5438,332
04/07/2013 14:20:58,92560,45115,24917,15910,6998,375
04/07/2013 14:21:08,61629,28338,15285,9698,4045,199
04/07/2013 14:21:18,61159,27850,14784,9293,4026,214
04/07/2013 14:21:28,64707,29198,15704,10098,4387,277
04/07/2013 14:21:38,70768,33410,17966,11603,5114,320
04/07/2013 14:21:48,61441,28164,15155,9560,4192,220
04/07/2013 14:21:58,58370,26441,14248,9117,3772,171
04/07/2013 14:22:08,50539,22325,11957,7511,3278,203
04/07/2013 14:22:18,44759,19475,10137,6567,2744,148
04/07/2013 14:22:28,45537,20229,10713,6811,2954,163
04/07/2013 14:22:38,55364,24894,13280,8305,3687,194
04/07/2013 14:22:48,50859,22811,12252,7708,3378,180
04/07/2013 14:22:58,47792,21376,11355,7258,3187,156
04/07/2013 14:23:08,46984,20704,10772,6784,2905,205
04/07/2013 14:23:18,41798,18415,9793,6283,2740,154
04/07/2013 14:23:28,46103,20369,10715,7006,2831,161
04/07/2013 14:23:38,31227,13441,7042,4442,1852,108
04/07/2013 14:23:48,50509,22149,11868,7619,3363,216
04/07/2013 14:23:58,43706,19417,10168,6303,2664,154
04/07/2013 14:24:08,38002,16478,8602,5461,2392,114
04/07/2013 14:24:18,41559,18029,9395,6006,2676,161
04/07/2013 14:24:28,46096,19998,10613,6703,2931,167
04/07/2013 14:24:38,42459,17995,9475,5989,2515,122
04/07/2013 14:24:48,35012,14519,7731,4766,2064,118
04/07/2013 14:24:58,31595,13536,7241,4599,2007,97
04/07/2013 14:25:08,38863,16469,8659,5540,2424,112
04/07/2013 14:25:18,28522,12042,6322,3995,1703,86
04/07/2013 14:25:28,36065,15062,7949,5082,2252,150
04/07/2013 14:25:38,33636,14115,7443,4669,2009,101
04/07/2013 14:25:48,26089,10785,5699,3507,1551,93
04/07/2013 14:25:58,24983,10209,5408,3433,1530,82
04/07/2013 14:26:08,26710,10802,5631,3592,1487,84
04/07/2013 14:26:18,32981,13776,7199,4620,2017,89
04/07/2013 14:26:28,28656,11599,5974,3797,1672,112
04/07/2013 14:26:38,23953,9713,5048,3268,1381,84
04/07/2013 14:26:48,28751,11732,6012,3751,1589,91
04/07/2013 14:26:58,27475,11171,5974,3857,1687,93
04/07/2013 14:27:08,32456,13441,7110,4522,1924,112
04/07/2013 14:27:18,25862,10501,5593,3583,1530,89
04/07/2013 14:27:28,26820,10654,5584,3439,1545,74
04/07/2013 14:27:38,18360,7246,3831,2428,1102,44
04/07/2013 14:27:48,25689,10151,5345,3490,1557,86
04/07/2013 14:27:58,25875,10245,5315,3424,1540,91
04/07/2013 14:28:08,24676,9653,4984,3117,1294,46
04/07/2013 14:28:18,20630,8189,4289,2825,1210,57
04/07/2013 14:28:28,21670,8543,4571,2863,1218,59
04/07/2013 14:28:38,17103,6832,3547,2206,873,65
04/07/2013 14:28:48,19169,7504,3963,2545,1063,46
04/07/2013 14:28:58,17065,6659,3422,2174,877,40
04/07/2013 14:29:08,14445,5550,2937,1873,803,38
04/07/2013 14:29:18,15321,5993,3117,1956,907,57
04/07/2013 14:29:28,17095,6690,3522,2144,928,42
04/07/2013 14:29:38,13294,5075,2668,1703,676,27
04/07/2013 14:29:48,14161,5480,2812,1742,703,40
04/07/2013 14:29:58,11811,4558,2475,1585,648,6
04/07/2013 14:30:08,14592,5745,2975,1767,712,36
04/07/2013 14:30:18,13551,5328,2837,1754,754,21
04/07/2013 14:30:28,11980,4493,2356,1417,584,25
04/07/2013 14:30:38,12154,4993,2577,1583,612,23
04/07/2013 14:30:48,11186,4357,2293,1483,637,21
04/07/2013 14:30:58,9075,3581,1935,1273,487,10
04/07/2013 14:31:08,9876,3882,1996,1233,515,23
04/07/2013 14:31:18,11446,4438,2261,1388,551,21
04/07/2013 14:31:28,9872,3988,2134,1324,523,23
04/07/2013 14:31:38,10181,3920,1975,1235,529,16
04/07/2013 14:31:48,8083,3037,1523,962,362,14
04/07/2013 14:31:58,8388,3198,1623,987,421,6
04/07/2013 14:32:08,9706,3740,1960,1222,506,19
04/07/2013 14:32:18,9694,3817,1979,1237,489,10
04/07/2013 14:32:28,8316,3268,1729,1072,385,12
04/07/2013 14:32:38,10219,3853,2026,1280,548,21
04/07/2013 14:32:48,9861,3706,1888,1180,495,8
04/07/2013 14:32:58,7670,3001,1570,960,396,4
04/07/2013 14:33:08,8534,3189,1640,1030,385,12
04/07/2013 14:33:18,6801,2708,1422,871,360,12
04/07/2013 14:33:28,6936,2725,1400,847,305,4
04/07/2013 14:33:38,6601,2562,1271,796,305,10
04/07/2013 14:33:48,6220,2422,1311,818,317,10
04/07/2013 14:33:58,5601,2155,1095,627,260,10
04/07/2013 14:34:08,7046,2721,1381,837,360,8
04/07/2013 14:34:18,5080,1962,998,580,231,0
04/07/2013 14:34:28,5355,2072,1053,623,241,8
04/07/2013 14:34:38,5542,2113,1044,620,228,4
04/07/2013 14:34:48,5838,2248,1148,709,283,0
04/07/2013 14:34:58,4938,1875,921,576,226,4
04/07/2013 14:35:08,5008,1920,1019,593,220,4
04/07/2013 14:35:18,5679,2199,1068,642,264,6
04/07/2013 14:35:28,4571,1780,913,521,190,8
04/07/2013 14:35:38,4953,1833,989,606,205,0
04/07/2013 14:35:48,5296,2045,1044,612,190,2
04/07/2013 14:35:58,5205,1943,962,557,175,2
04/07/2013 14:36:08,4993,1888,947,563,226,6
04/07/2013 14:36:18,5061,1879,991,580,209,6
04/07/2013 14:36:28,5342,2024,977,614,252,6
04/07/2013 14:36:38,5169,1964,996,599,233,8
04/07/2013 14:36:48,6231,2526,1277,697,228,0
04/07/2013 14:36:58,6305,2399,1225,712,277,10
04/07/2013 14:37:08,5491,2214,1197,739,273,16
04/07/2013 14:37:18,5298,2102,1078,648,254,6
04/07/2013 14:37:28,4647,1856,932,591,222,12
04/07/2013 14:37:38,3861,1509,799,489,186,8
04/07/2013 14:37:48,3630,1432,760,495,163,10
04/07/2013 14:37:58,4543,1767,915,534,233,0
04/07/2013 14:38:08,3696,1409,699,413,152,6
04/07/2013 14:38:18,4005,1623,862,502,165,2
04/07/2013 14:38:28,3427,1258,610,360,118,2
04/07/2013 14:38:38,3920,1517,849,510,171,8
04/07/2013 14:38:48,4471,1600,790,478,169,8
04/07/2013 14:38:58,3465,1299,671,417,152,2
04/07/2013 14:39:08,3064,1085,555,349,129,4
04/07/2013 14:39:18,4554,1684,849,466,175,6
04/07/2013 14:39:28,3780,1409,731,423,167,10
04/07/2013 14:39:38,3056,1161,540,330,116,2
04/07/2013 14:39:48,2835,1053,536,326,118,4
04/07/2013 14:39:58,3026,1138,557,320,112,2
04/07/2013 14:40:08,3094,1155,604,373,169,10
04/07/2013 14:40:18,2229,820,425,264,91,2
04/07/2013 14:40:28,2214,845,423,218,82,2
04/07/2013 14:40:38,2149,775,402,237,80,2
04/07/2013 14:40:48,2280,839,425,243,89,0
04/07/2013 14:40:58,2089,788,385,218,69,0
04/07/2013 14:41:08,1848,743,362,211,67,0
04/07/2013 14:41:18,2034,709,328,222,76,2
04/07/2013 14:41:28,2064,650,320,209,63,0
04/07/2013 14:41:38,1644,591,309,171,57,2
04/07/2013 14:41:48,1642,652,324,188,65,0
04/07/2013 14:41:58,1782,669,360,224,78,6
04/07/2013 14:42:08,1483,561,311,186,76,0
04/07/2013 14:42:18,1574,561,307,156,52,0
04/07/2013 14:42:28,1623,640,307,173,57,0
04/07/2013 14:42:38,1462,618,339,209,97,2
04/07/2013 14:42:48,1672,633,307,192,76,2
04/07/2013 14:42:58,1390,504,264,144,57,0
04/07/2013 14:43:08,1396,462,214,120,27,0
04/07/2013 14:43:18,1210,409,228,116,36,0
04/07/2013 14:43:28,1216,425,197,99,29,4
04/07/2013 14:43:38,1379,478,260,139,44,0
04/07/2013 14:43:48,943,345,161,82,21,0
04/07/2013 14:43:58,938,320,167,93,42,2
04/07/2013 14:44:08,849,332,152,89,29,0
04/07/2013 14:44:18,735,279,120,65,21,2
04/07/2013 14:44:28,907,341,167,93,33,0
04/07/2013 14:44:38,924,332,178,108,42,0
04/07/2013 14:44:48,765,309,167,110,31,0
04/07/2013 14:44:58,799,298,148,84,31,0
04/07/2013 14:45:08,737,307,158,95,31,0
04/07/2013 14:45:18,911,362,188,127,36,0
04/07/2013 14:45:28,786,311,173,101,21,0
04/07/2013 14:45:38,888,296,139,72,23,0
04/07/2013 14:45:48,752,303,137,76,23,2
04/07/2013 14:45:58,682,222,105,57,16,0
04/07/2013 14:46:08,682,247,127,69,27,0
04/07/2013 14:46:18,481,167,74,36,19,0
04/07/2013 14:46:28,589,199,84,46,10,0
04/07/2013 14:46:38,642,224,120,76,27,2
04/07/2013 14:46:48,750,256,137,72,23,0
04/07/2013 14:46:58,589,220,97,52,19,0
04/07/2013 14:47:08,574,220,114,72,25,0
04/07/2013 14:47:18,570,224,103,61,21,0
04/07/2013 14:47:28,601,264,133,65,31,0
04/07/2013 14:47:38,580,211,74,44,12,0
04/07/2013 14:47:48,578,184,97,55,14,0
04/07/2013 14:47:58,555,211,84,40,10,0
04/07/2013 14:48:08,595,203,93,38,6,0
04/07/2013 14:48:18,644,243,114,61,29,0
04/07/2013 14:48:28,472,152,65,40,10,0
04/07/2013 14:48:38,495,192,101,67,19,0
04/07/2013 14:48:48,578,216,101,74,16,0
04/07/2013 14:48:58,559,203,133,78,21,0
04/07/2013 14:49:08,620,203,110,72,25,0
04/07/2013 14:49:18,459,152,76,44,8,0
04/07/2013 14:49:28,430,144,61,38,12,2
04/07/2013 14:49:38,527,175,72,42,14,0
04/07/2013 14:49:48,466,165,72,55,21,0
04/07/2013 14:49:58,491,178,80,46,14,2
04/07/2013 14:50:08,500,165,86,42,14,0
04/07/2013 14:50:18,470,135,52,31,8,0
04/07/2013 14:50:28,489,139,72,38,10,0
04/07/2013 14:50:38,417,146,82,57,16,0
04/07/2013 14:50:48,491,118,50,31,8,0
04/07/2013 14:50:58,445,133,67,40,12,0
04/07/2013 14:51:08,500,144,69,52,14,0
04/07/2013 14:51:18,485,173,82,36,8,0
04/07/2013 14:51:28,481,165,80,38,19,0
04/07/2013 14:51:38,489,154,78,46,12,0
04/07/2013 14:51:48,570,178,105,48,10,0
04/09/2013 11:24:06,31,19,12,12,8,0
04/09/2013 11:24:16,33,12,2,2,2,2
04/09/2013 11:24:26,21,6,4,4,2,0
04/09/2013 11:24:36,29,14,12,8,4,0
04/09/2013 11:24:46,23,2,0,0,0,0
04/09/2013 11:24:56,29,16,8,6,4,0
04/09/2013 11:25:06,36,19,12,10,6,0
04/09/2013 11:25:16,27,14,10,6,4,0
04/09/2013 11:25:26,19,4,2,2,2,0
04/09/2013 11:25:36,19,12,4,4,4,0
04/09/2013 11:25:46,25,10,4,4,2,0
04/09/2013 11:25:56,16,6,4,4,0,0
04/09/2013 11:26:16,27,12,4,2,2,0
04/09/2013 11:26:26,8,8,6,4,2,0
04/09/2013 11:26:36,25,6,4,4,2,0
04/09/2013 11:26:46,23,12,4,2,2,0
04/09/2013 11:26:56,23,14,10,8,4,2
04/09/2013 11:27:06,21,8,6,6,6,0
04/09/2013 11:27:16,12,8,2,0,0,0
04/09/2013 11:27:26,25,10,8,8,4,0
04/09/2013 11:27:36,38,8,6,6,4,0
04/09/2013 11:27:46,33,10,2,2,2,0
04/09/2013 11:27:56,21,4,0,0,0,0
04/09/2013 11:28:06,36,25,14,8,2,0
04/09/2013 11:28:16,29,8,4,2,0,0
04/09/2013 11:28:26,27,14,4,2,0,0
04/09/2013 11:28:36,19,10,8,6,2,0
04/09/2013 11:28:46,44,8,2,2,0,0
04/09/2013 11:28:56,40,19,10,6,6,0
04/09/2013 11:29:06,48,27,23,16,6,0
04/09/2013 11:29:16,27,21,10,10,4,0
04/09/2013 11:29:26,29,19,16,6,2,0
04/09/2013 11:29:36,44,19,6,2,0,0
04/09/2013 11:29:46,31,12,10,6,6,0
04/09/2013 11:29:56,42,21,14,14,6,0
04/09/2013 11:30:06,120,23,14,10,4,2
04/09/2013 11:30:16,31,4,2,2,0,0
04/09/2013 11:30:26,59,16,10,4,2,0
04/09/2013 11:30:36,63,33,16,8,8,0
04/09/2013 11:30:46,27,10,4,4,2,0
04/09/2013 11:30:56,61,19,6,6,2,0
04/09/2013 11:31:06,67,19,10,8,6,0
04/09/2013 11:31:16,48,21,14,8,4,0
04/09/2013 11:31:26,76,27,14,10,4,0
04/09/2013 11:31:36,116,25,12,4,2,0
04/09/2013 11:31:46,118,46,29,21,14,0
04/09/2013 11:31:56,112,31,16,10,4,0
04/09/2013 11:32:06,91,19,12,10,4,0
04/09/2013 11:32:16,67,40,14,8,4,0
04/09/2013 11:32:26,63,21,12,10,4,0
04/09/2013 11:32:36,78,29,12,10,2,0
04/09/2013 11:32:46,78,14,6,2,0,0
04/09/2013 11:32:56,199,44,23,16,2,0
04/09/2013 11:33:06,110,55,25,16,8,2
04/09/2013 11:33:16,152,50,23,8,6,0
04/09/2013 11:33:26,93,36,23,19,12,0
04/09/2013 11:33:36,101,40,25,14,6,0
04/09/2013 11:33:46,80,40,12,10,6,0
04/09/2013 11:33:56,169,46,23,14,8,2
04/09/2013 11:34:06,118,48,31,25,14,2
04/09/2013 11:34:16,103,36,25,19,10,0
04/09/2013 11:34:26,99,31,12,12,8,0
04/09/2013 11:34:36,108,31,19,16,12,0
04/09/2013 11:34:46,97,38,27,19,6,0
04/09/2013 11:34:56,112,33,12,8,2,0
04/09/2013 11:35:06,156,55,29,21,10,0
04/09/2013 11:35:16,84,33,16,14,10,0
04/09/2013 11:35:26,129,63,46,29,14,0
04/09/2013 11:35:36,101,52,25,21,14,0
04/09/2013 11:35:46,80,38,27,21,12,0
04/09/2013 11:35:56,125,52,33,25,12,4
04/09/2013 11:36:06,97,38,25,19,14,2
04/09/2013 11:36:16,118,42,19,16,10,0
04/09/2013 11:36:26,95,31,16,10,6,0
04/09/2013 11:36:36,86,33,14,12,8,0
04/09/2013 11:36:46,84,31,16,12,6,0
04/09/2013 11:36:56,89,33,21,19,12,0
04/09/2013 11:37:06,95,31,21,16,12,0
04/09/2013 11:37:16,76,16,8,2,0,0
04/09/2013 11:37:26,116,36,23,19,4,0
04/09/2013 11:37:36,103,23,16,16,8,0
04/09/2013 11:37:46,114,44,29,16,6,0
04/09/2013 11:37:56,131,48,21,12,6,0
04/09/2013 11:38:06,82,27,12,8,6,0
04/09/2013 11:38:16,112,36,14,8,4,2
04/09/2013 11:38:26,112,36,19,14,6,0
04/09/2013 11:38:36,108,38,21,8,6,0
04/09/2013 11:38:46,76,21,10,10,2,0
04/09/2013 11:38:56,133,36,12,10,4,0
04/09/2013 11:39:06,89,23,12,2,0,0
04/09/2013 11:39:16,95,25,19,14,8,2
04/09/2013 11:39:26,78,27,12,10,8,0
04/09/2013 11:39:36,69,25,6,4,4,0
04/09/2013 11:39:46,78,21,8,8,6,0
04/09/2013 11:39:56,84,29,21,10,4,0
04/09/2013 11:40:06,69,27,4,4,4,0
04/09/2013 11:40:16,74,31,19,16,2,0
04/09/2013 11:40:26,86,36,19,8,2,0
04/09/2013 11:40:36,137,23,12,8,8,0
04/09/2013 11:40:46,114,38,21,14,4,0
04/09/2013 11:40:56,105,40,21,12,10,0
04/09/2013 11:41:06,133,46,23,19,10,0
04/09/2013 11:41:16,165,78,42,29,12,2
04/09/2013 11:41:26,216,93,65,48,27,0
04/09/2013 11:41:36,173,57,38,31,16,0
04/09/2013 11:41:46,180,63,33,21,8,0
04/09/2013 11:41:56,207,57,23,19,14,2
04/09/2013 11:42:06,218,61,42,33,16,0
04/09/2013 11:42:16,296,59,31,23,19,0
